id,target
2305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
888,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
889,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
890,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2307,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
2308,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
891,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
892,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
893,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
2309,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2310,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
894,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
895,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
896,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2311,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
897,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]"
2312,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
898,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
899,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2314,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]"
2315,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]"
901,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
902,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
2316,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]"
904,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
905,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
906,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]"
2317,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
908,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
909,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
910,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
2318,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
2319,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
913,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
2320,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
914,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2321,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
915,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
917,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2322,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
918,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
919,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
920,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
921,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
2323,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
922,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
923,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2324,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
924,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2325,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
925,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
928,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]"
2326,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
931,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
933,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
934,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
2327,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
935,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
936,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
937,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
2328,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
2329,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
938,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]"
2330,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
2331,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
2332,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
939,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]"
2333,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
943,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2334,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
2335,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
2336,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
946,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]"
947,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]"
948,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]"
2337,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
950,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2340,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
2341,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
951,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2342,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
2343,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
2344,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]"
953,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2345,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
954,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
955,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2346,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
2347,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
956,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
957,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2348,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
2349,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
959,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
960,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
2352,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
2353,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
963,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
966,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
967,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2354,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
968,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
970,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
971,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2356,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
972,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
973,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
974,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
975,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
2359,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
977,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]"
980,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
2360,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
981,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]"
982,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]"
2361,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
983,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]"
984,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]"
985,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]"
2362,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
987,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
988,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]"
2363,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
2364,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]"
989,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
2365,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]"
991,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
992,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]"
993,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
994,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2367,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]"
995,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
2368,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]"
996,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
997,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2370,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
2371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1002,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1003,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
1006,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
2374,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1007,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
1008,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
1009,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
1012,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
2376,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1013,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
1015,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
1016,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
2378,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1019,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]"
2379,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1020,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
1021,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
2380,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
1022,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2381,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
1024,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1025,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1026,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2383,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
1028,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2385,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
1030,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1031,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2386,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
1035,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2388,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
1038,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1039,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1040,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
2389,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
2390,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
1042,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2391,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
1045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1046,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2392,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
1049,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2393,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1050,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1051,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
1052,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
2395,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2396,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1054,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
2397,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1056,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1058,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
1059,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1060,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
1062,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
1063,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
2401,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1065,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
1066,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1067,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1068,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2403,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
1069,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2404,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
1070,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1072,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0]"
2405,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
2407,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
1074,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2408,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
2409,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
1076,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]"
1077,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]"
2410,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1]"
1079,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2411,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]"
1081,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
1082,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1083,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
2412,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
1085,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2413,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
1086,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1087,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
2414,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
2415,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2416,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1092,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
2418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1095,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2419,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2420,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1098,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
1100,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
1101,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]"
2422,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1104,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
2424,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1107,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]"
2426,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1108,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]"
1109,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]"
1110,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]"
1111,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]"
2430,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
2431,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1112,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0]"
2432,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
1113,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2433,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
1115,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
2435,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
1117,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
2436,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
2437,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
1118,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]"
1119,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1120,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]"
1121,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1122,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2439,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
2440,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1127,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2441,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1129,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2442,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1130,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2443,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1131,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1132,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1134,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
2445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1136,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1137,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
1138,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1139,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2447,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1140,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
2448,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1141,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1142,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
1143,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
1144,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
2449,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2450,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1145,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
2451,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1147,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]"
1148,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]"
1150,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]"
1152,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]"
1153,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]"
1154,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]"
1155,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
2453,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
1156,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]"
1157,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]"
2454,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
2455,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1158,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1159,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2456,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
1160,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
2457,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1161,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
1162,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
1163,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
2458,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
2460,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1164,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1165,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1166,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
1167,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1168,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1169,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1170,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2461,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1171,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
1172,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1174,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1175,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2464,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1176,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2465,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1179,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]"
2467,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
1180,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2468,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1181,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
2469,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1182,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1183,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
